bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	analyte_type_id	bcr_analyte_uuid	concentration	gel_image_file	normal_tumor_genotype_match	pcr_amplification_successful	spectrophotometer_method	well_number	ratio_28s_18s	rinvalue
TCGA-04-1654-01A	TCGA-04-1654-01A-02D	1.9	610 uL	DNA	D	eb826128-4f4c-41c5-8f9a-74406665c362	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-04-1654-01A	TCGA-04-1654-01A-02G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	6c911e74-fceb-4ad7-b71a-5d9fce593e90	0.242 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1654-01A	TCGA-04-1654-01A-02R	1.8	467.7 uL	RNA	R	b44af121-89b1-4d5a-868c-ee26a8b77f9c	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	0.9	7.8
TCGA-04-1654-01A	TCGA-04-1654-01A-02T	[Pending]	86 uL	Total RNA	T	1344397b-5a3f-42c1-a2c9-3dfb81591aad	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1654-01A	TCGA-04-1654-01A-02W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	61f3e86b-5e27-4e57-a5a5-456920251ad1	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1654-11A	TCGA-04-1654-11A-01D	1.8	3.6 uL	DNA	D	aa9cea36-ae8a-4ca8-8f91-df5a5db8cf74	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-04-1654-11A	TCGA-04-1654-11A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	9b0bfc2c-154e-4ac2-abc8-ad3bf4d1d27b	0.270 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1654-11A	TCGA-04-1654-11A-01W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	d0af3f92-db10-4816-961d-f391cfb947e9	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1436-01A	TCGA-24-1436-01A-01D	1.9	105.67 uL	DNA	D	ad6aed27-2fae-49f8-beae-16eef54e5c93	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1436-01A	TCGA-24-1436-01A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	f81d51a7-9cb0-408d-b596-b1b24e5894fb	0.188 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1436-01A	TCGA-24-1436-01A-01R	1.8	220 uL	RNA	R	f33af35d-51f3-438c-ae4c-c17eb3bcc8bf	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	8.4
TCGA-24-1436-01A	TCGA-24-1436-01A-01T	[Pending]	10 uL	Total RNA	T	ab1fe702-1a18-4b1a-b0c4-c83502884c98	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1436-01A	TCGA-24-1436-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	247a92cf-d1fa-4562-9ae9-82c60b3fdbae	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1436-10A	TCGA-24-1436-10A-01D	1.9	531.9699999999999 uL	DNA	D	8c6091e6-5a32-4ecf-b7ea-acd1a5714504	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1436-10A	TCGA-24-1436-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	4f9a72f0-d773-4962-b1f9-753012b6f2c3	0.183 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1436-10A	TCGA-24-1436-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	63112650-8ab6-49f3-94b4-bb47dcae7fc0	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2611-02A	TCGA-61-2611-02A-01D	1.9	0 uL	DNA	D	79b3ff5b-cb63-42aa-a52a-8f8d004dc745	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	NO	UV Spec	[]	null	null
TCGA-61-2611-02A	TCGA-61-2611-02A-01R	1.8	0 uL	RNA	R	550ef65f-c0b2-4552-9d8c-7197e8321cb9	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.9	8.1
TCGA-61-2611-02A	TCGA-61-2611-02A-01T	[Pending]	0 uL	Total RNA	T	7c9619f6-8fa4-4aff-8f23-5d79aa19a8f4	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2611-02A	TCGA-61-2611-02A-01W	[Pending]	45 uL	Repli-G (Qiagen) DNA	W	05542c19-826b-4281-81a6-a70424562aa5	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2611-11A	TCGA-61-2611-11A-01D	1.9	0 uL	DNA	D	168e2b0e-dd8a-4dbb-b8af-fd1cd0b51869	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2611-11A	TCGA-61-2611-11A-01W	[Pending]	80 uL	Repli-G (Qiagen) DNA	W	bdf320ad-0b11-4417-a9b5-e1b95d223f39	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-31-1959-01A	TCGA-31-1959-01A-01D	1.9	422.99999999999994 uL	DNA	D	bfb88fe8-87ce-4248-94ea-1182f318a17d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-31-1959-01A	TCGA-31-1959-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	60406387-79bd-40ae-9d46-9c252cc5d699	0.238 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-31-1959-01A	TCGA-31-1959-01A-01R	1.8	285 uL	RNA	R	a6d90e53-86b5-4f73-a4df-d5998ebff2ef	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	8.4
TCGA-31-1959-01A	TCGA-31-1959-01A-01T	[Pending]	228 uL	Total RNA	T	9da7424b-cd15-41c5-a36c-a652dfd553a3	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-31-1959-01A	TCGA-31-1959-01A-01W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	0cace0af-9175-423b-9b14-6a4287ade645	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-31-1959-10A	TCGA-31-1959-10A-01D	1.9	0 uL	DNA	D	26491af8-c2f3-467a-a41b-23ac0a6b30c3	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-31-1959-10A	TCGA-31-1959-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	ca4c7825-57c7-49f0-a739-39b962f70c6c	0.254 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-31-1959-10A	TCGA-31-1959-10A-01W	[Pending]	79 uL	Repli-G (Qiagen) DNA	W	317acf38-edeb-4f57-b06a-1f11f3edc5f7	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1467-01A	TCGA-24-1467-01A-01D	1.9	60.67 uL	DNA	D	e3df42c5-78ac-4740-bd42-fd765096a871	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1467-01A	TCGA-24-1467-01A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	0030cb8b-f49f-4589-97ea-857eb8f27fb2	0.172 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1467-01A	TCGA-24-1467-01A-01R	1.8	509 uL	RNA	R	9e3575f4-6cc6-409d-a9f1-10210699b4d7	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	9.6
TCGA-24-1467-01A	TCGA-24-1467-01A-01T	[Pending]	109 uL	Total RNA	T	4948c90b-6af4-495d-8359-8899cbdf5110	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1467-01A	TCGA-24-1467-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	d17b9f58-68f6-455c-8077-c4a290599809	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1467-10A	TCGA-24-1467-10A-01D	1.9	135.97 uL	DNA	D	3e89e6fe-faaa-4d36-aac5-6033f14bf2f5	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1467-10A	TCGA-24-1467-10A-01G	[Pending]	110.5 uL	GenomePlex (Rubicon) Amplified DNA	G	0fb16f81-0c4b-4fa5-8805-702dab4e1252	0.184 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1467-10A	TCGA-24-1467-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	bfd41f2d-f1d2-49fb-901e-413f31f2100d	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1324-01A	TCGA-25-1324-01A-01D	1.9	591.37 uL	DNA	D	98bc4da3-efbe-4ef4-8f33-f68c1613cb5d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1324-01A	TCGA-25-1324-01A-01G	[Pending]	94.9 uL	GenomePlex (Rubicon) Amplified DNA	G	7c5451fd-ace5-48ea-808a-69928001ed58	0.178 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1324-01A	TCGA-25-1324-01A-01R	1.8	507 uL	RNA	R	50f75747-d720-4991-9f27-edfdda215a37	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.5	9.3
TCGA-25-1324-01A	TCGA-25-1324-01A-01T	[Pending]	3 uL	Total RNA	T	d73f054c-60aa-4d80-8ffa-450311a542ea	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1324-01A	TCGA-25-1324-01A-01W	[Pending]	300.43 uL	Repli-G (Qiagen) DNA	W	884ffbea-5a8b-42ab-9aef-68edacf6281a	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1324-10A	TCGA-25-1324-10A-01D	1.9	0 uL	DNA	D	e2ad7e64-ae45-41ab-a9fd-e537adf7770b	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1324-10A	TCGA-25-1324-10A-01G	[Pending]	94.9 uL	GenomePlex (Rubicon) Amplified DNA	G	bff395c9-0510-48e7-9300-7b7afebf8b60	0.177 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1324-10A	TCGA-25-1324-10A-01W	[Pending]	434.84 uL	Repli-G (Qiagen) DNA	W	89624237-59ea-4ab3-aa13-369b3137a096	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2087-01A	TCGA-61-2087-01A-01D	1.9	631.67 uL	DNA	D	b8ff5292-479f-43ee-8a62-65d783eae9e7	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2087-01A	TCGA-61-2087-01A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	808e051d-3f8b-41a4-9142-b622317b877e	0.260 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2087-01A	TCGA-61-2087-01A-01R	1.8	104 uL	RNA	R	8f0603cf-6361-43c6-b5fc-2958346576dc	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	3.5	8.9
TCGA-61-2087-01A	TCGA-61-2087-01A-01T	[Pending]	127 uL	Total RNA	T	7dbd6fb6-3d2e-4b45-98cc-6881f98dab46	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2087-01A	TCGA-61-2087-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	ad9a71c6-f251-4c77-a722-f03bad67f665	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2087-11A	TCGA-61-2087-11A-01D	1.9	242.97 uL	DNA	D	0493d8d7-0642-42a2-a568-0ba47fe851c2	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2087-11A	TCGA-61-2087-11A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	2496e69d-dd45-4b8f-9ddd-c3c223fca343	0.264 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2087-11A	TCGA-61-2087-11A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	8ac8b8f0-890c-4dbd-b072-8bf66e35ddac	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-2053-01C	TCGA-09-2053-01C-01D	1.8	627.67 uL	DNA	D	d4e7cfef-0349-4a05-ad98-1218694e90c2	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-09-2053-01C	TCGA-09-2053-01C-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	0982dba4-237d-46fb-9148-5de096eaa635	0.242 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-2053-01C	TCGA-09-2053-01C-01R	1.8	552 uL	RNA	R	72df4d8e-1de0-44f2-9718-733423c515f7	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.0	7.0
TCGA-09-2053-01C	TCGA-09-2053-01C-01T	[Pending]	120 uL	Total RNA	T	9635e3b6-9018-4652-b0de-a5f89ec0fd48	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-2053-01C	TCGA-09-2053-01C-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	1901529a-3429-4132-84bf-24213e54ddd5	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-2053-10A	TCGA-09-2053-10A-01D	1.8	88.97000000000001 uL	DNA	D	003ffa75-620b-49c4-8e9c-d746c8fb6242	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-09-2053-10A	TCGA-09-2053-10A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	95650587-864e-4ee6-8af1-bc61bbd728a2	0.241 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-09-2053-10A	TCGA-09-2053-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	1b0b53d3-f5cf-49ab-af74-0ee4ca14978a	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2098-01A	TCGA-61-2098-01A-01D	1.9	647.67 uL	DNA	D	3f05d925-8a59-4b2e-944e-3129bdfa9496	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2098-01A	TCGA-61-2098-01A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	0e73f940-a922-4cf7-8b63-dda9be8a6fdd	0.247 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2098-01A	TCGA-61-2098-01A-01R	1.8	760 uL	RNA	R	8d77e92b-0e3c-4cce-934e-894e441a8d72	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	0	9.4
TCGA-61-2098-01A	TCGA-61-2098-01A-01T	[Pending]	190 uL	Total RNA	T	4e5d81b8-dc06-47ee-839f-72110fc5398c	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2098-01A	TCGA-61-2098-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	6d8dc50d-fcdc-4f78-9c23-57d5b31208fe	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2098-11A	TCGA-61-2098-11A-01D	1.9	19.97 uL	DNA	D	c4b070ed-888b-4344-9952-101a33d860a3	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2098-11A	TCGA-61-2098-11A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	41a20253-0d08-4c40-8a28-c6cb0e6f04ee	0.286 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2098-11A	TCGA-61-2098-11A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	e65fe89b-1e3e-441a-9f5b-09c6f1425294	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2110-01A	TCGA-61-2110-01A-01D	1.9	369.67 uL	DNA	D	93cfafb2-5809-4294-bbae-aa321557f7ba	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2110-01A	TCGA-61-2110-01A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	23680bbd-9834-40b9-9f71-a1309088627d	0.246 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2110-01A	TCGA-61-2110-01A-01R	1.8	460 uL	RNA	R	54c27ebd-e56a-4929-8ac5-9c3f548ac0e1	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	8.5
TCGA-61-2110-01A	TCGA-61-2110-01A-01T	[Pending]	80 uL	Total RNA	T	459447c5-5341-4db0-86d2-5e44ee8970a4	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2110-01A	TCGA-61-2110-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	4bbc195f-c074-46a4-9487-d391d79d4d8b	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2110-11A	TCGA-61-2110-11A-01D	1.8	19.97 uL	DNA	D	73945735-baf9-4eea-8df5-16441fa2f5d2	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2110-11A	TCGA-61-2110-11A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	7df48166-6662-4588-8805-0dc8609f0f66	0.242 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2110-11A	TCGA-61-2110-11A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	0bf4413c-155d-42e5-8672-ecaa7d8f3234	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2096-01A	TCGA-61-2096-01A-01D	1.9	515.67 uL	DNA	D	9d8239d2-e7c7-4db6-9070-1c5ee1f7b9cd	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2096-01A	TCGA-61-2096-01A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	ad3f85b9-df93-4068-85cf-0400bc235277	0.244 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2096-01A	TCGA-61-2096-01A-01R	1.8	370 uL	RNA	R	7536fc59-44f1-4cc3-9105-c6012c8a029a	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.2	8.2
TCGA-61-2096-01A	TCGA-61-2096-01A-01T	[Pending]	89 uL	Total RNA	T	c62af8a0-65b9-43e2-b7e2-51e1791068e5	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2096-01A	TCGA-61-2096-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	0c09c259-ac43-4bfb-ab55-7a20e3412a26	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2096-11A	TCGA-61-2096-11A-01D	1.9	60.97 uL	DNA	D	424c795e-0eee-4632-b3e4-b13530a12004	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2096-11A	TCGA-61-2096-11A-01G	[Pending]	126.9 uL	GenomePlex (Rubicon) Amplified DNA	G	c97aa33b-9261-4a07-a043-06314a662ce8	0.252 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2096-11A	TCGA-61-2096-11A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	71976053-54b2-4b6e-88a6-0ef1fbf23184	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2614-01A	TCGA-61-2614-01A-01D	1.9	0 uL	DNA	D	5a149b53-6342-4f62-9481-307046d75950	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2614-01A	TCGA-61-2614-01A-01R	1.8	209 uL	RNA	R	779edfb7-b639-4304-9364-21b7f7ae9229	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	2.0	8.5
TCGA-61-2614-01A	TCGA-61-2614-01A-01T	[Pending]	0 uL	Total RNA	T	ddc93942-7ec4-41bb-8ad0-3fabc1cdbe70	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2614-01A	TCGA-61-2614-01A-01W	[Pending]	55 uL	Repli-G (Qiagen) DNA	W	99f8c7e7-27ca-497b-9d53-baac9a74365b	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-61-2614-10A	TCGA-61-2614-10A-01D	1.9	62.3 uL	DNA	D	7dc3c76c-6955-4871-92d9-deeb5de04645	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-61-2614-10A	TCGA-61-2614-10A-01W	[Pending]	49 uL	Repli-G (Qiagen) DNA	W	02a0d673-f5bf-4e54-ad00-5d9db3e8409a	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-42-2589-01A	TCGA-42-2589-01A-01D	1.9	874.4 uL	DNA	D	5839c7b7-7a2f-4a8a-b0c0-a0fee3980348	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-42-2589-01A	TCGA-42-2589-01A-01G	[Pending]	117.8 uL	GenomePlex (Rubicon) Amplified DNA	G	4ced4973-4cd9-4afc-bcfc-87714557914c	0.226 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-42-2589-01A	TCGA-42-2589-01A-01R	1.8	0 uL	RNA	R	c7bfedb9-35b6-47c3-a73a-750aef4cc340	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.5	8.8
TCGA-42-2589-01A	TCGA-42-2589-01A-01T	[Pending]	210 uL	Total RNA	T	82c56950-139c-4f96-89f7-45cb33d71944	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-42-2589-01A	TCGA-42-2589-01A-01W	[Pending]	27 uL	Repli-G (Qiagen) DNA	W	2c83527f-415d-42d3-90bf-6d44e6647868	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
